NG_1,NG_2,NH_1,NH_2,T5_1,T5_2,TRQ_1,TRQ_2,OIL_PRESS_1,OIL_PRESS_2,OIL_TEMP_1,FF_1,FF_2
98.0,98.0,98.7,98.7,693.0,693.0,1245.0,1245.0,85.0,84.6,59.0,273.0,22.9
98.0,98.0,98.7,98.7,693.0,693.0,1246.0,1246.0,85.0,84.6,59.0,273.0,22.9
98.0,98.0,98.6,98.6,693.0,693.0,1246.0,1246.0,85.0,84.6,59.0,273.0,22.9
98.0,98.0,98.6,98.6,693.0,693.0,1246.0,1246.0,85.0,84.6,59.0,273.0,22.9
98.0,98.0,98.6,98.6,693.0,693.0,1246.0,1246.0,85.0,84.6,59.0,273.0,22.9
98.0,98.0,98.6,98.6,693.0,693.0,1246.0,1246.0,85.0,84.6,60.0,273.0,22.9
98.0,98.0,98.6,98.6,693.0,693.0,1246.0,1246.0,85.0,84.6,60.0,273.0,22.9
98.0,98.0,98.6,98.6,693.0,693.0,1246.0,1246.0,85.0,84.6,60.0,273.0,22.9
98.0,98.0,98.6,98.6,693.0,693.0,1246.0,1246.0,85.0,84.6,60.0,273.0,22.9
98.0,98.0,98.6,98.6,693.0,693.0,1246.0,1246.0,85.0,84.6,60.0,273.0,22.9
98.0,98.0,98.6,98.6,693.0,693.0,1247.0,1247.0,85.0,84.6,60.0,273.0,22.9
98.0,98.0,98.6,98.6,693.0,693.0,1247.0,1247.0,85.0,84.6,60.0,273.0,22.9
98.0,98.0,98.6,98.6,693.0,693.0,1247.0,1247.0,85.0,84.6,60.0,273.0,22.9
98.0,98.0,98.6,98.6,693.0,693.0,1247.0,1247.0,85.0,84.6,60.0,273.0,22.9
98.0,98.0,98.6,98.6,693.0,693.0,1246.0,1246.0,85.0,84.6,60.0,273.0,22.9
98.0,98.0,98.6,98.6,693.0,693.0,1246.0,1246.0,85.0,84.6,60.0,273.0,22.9
98.0,98.0,98.7,98.7,693.0,693.0,1246.0,1246.0,85.0,84.6,60.0,273.0,22.9
98.0,98.0,98.7,98.7,693.0,693.0,1245.0,1245.0,85.0,84.6,60.0,273.0,22.9
98.0,98.0,98.7,98.7,693.0,693.0,1244.0,1244.0,85.0,84.6,60.0,273.0,22.9
98.0,98.0,98.7,98.7,693.0,693.0,1243.0,1243.0,85.0,84.6,60.0,273.0,22.9
98.0,98.0,98.8,98.8,693.0,693.0,1243.0,1243.0,85.0,84.6,60.0,273.0,22.8
97.9,97.9,98.8,98.8,692.0,692.0,1241.0,1241.0,85.0,84.6,60.0,273.0,22.8
97.9,97.9,98.7,98.7,692.0,692.0,1240.0,1240.0,85.0,84.6,60.0,273.0,22.7
97.9,97.9,98.7,98.7,692.0,692.0,1239.0,1239.0,85.0,84.6,60.0,273.0,22.7
97.8,97.8,98.7,98.7,691.0,691.0,1236.0,1236.0,85.0,84.6,60.0,273.0,22.6
97.7,97.7,98.7,98.7,691.0,691.0,1235.0,1235.0,85.0,84.6,60.0,272.0,
97.7,97.7,98.7,98.7,691.0,691.0,1234.0,1234.0,85.0,84.6,60.0,272.0,22.4
97.6,97.6,98.6,98.6,690.0,690.0,1231.0,1231.0,85.0,84.6,60.0,272.0,22.3
97.6,97.6,98.6,98.6,690.0,690.0,1230.0,1230.0,85.0,84.6,60.0,272.0,22.2
97.6,97.6,98.6,98.6,690.0,690.0,1229.0,1229.0,85.0,84.5,60.0,272.0,22.0
97.5,97.5,98.6,98.6,690.0,690.0,1227.0,1227.0,85.0,84.5,60.0,272.0,22.0
97.5,97.5,98.5,98.5,689.0,689.0,1226.0,1226.0,85.0,84.5,60.0,272.0,22.0
97.5,97.5,98.5,98.5,689.0,689.0,1225.0,1225.0,85.0,84.5,60.0,272.0,271.9
97.4,97.4,98.5,98.5,689.0,689.0,1224.0,1224.0,85.0,84.5,60.0,272.0,271.9
97.4,97.4,98.5,98.5,689.0,689.0,1222.0,1222.0,85.0,84.5,60.0,272.0,271.8
97.4,97.4,98.5,98.5,689.0,689.0,1221.0,1221.0,85.0,84.5,60.0,272.0,271.8
97.4,97.4,98.5,98.5,689.0,689.0,1220.0,1220.0,85.0,84.5,60.0,272.0,271.7
97.3,97.3,98.5,98.5,688.0,688.0,1219.0,1219.0,85.0,84.5,60.0,272.0,271.7
97.3,97.3,98.5,98.5,688.0,688.0,1219.0,1219.0,85.0,84.5,60.0,272.0,271.7
97.3,97.3,98.5,98.5,688.0,688.0,1218.0,1218.0,84.0,84.5,60.0,272.0,271.7
97.3,97.3,98.5,98.5,688.0,688.0,1217.0,1217.0,84.0,84.5,60.0,272.0,271.6
97.3,97.3,98.5,98.5,688.0,688.0,1217.0,1217.0,84.0,84.5,60.0,272.0,271.6
97.3,97.3,98.5,98.5,688.0,688.0,1217.0,1217.0,84.0,84.5,60.0,272.0,271.6
97.3,97.3,98.5,98.5,688.0,688.0,1216.0,1216.0,84.0,84.5,60.0,272.0,271.6
97.3,97.3,98.5,98.5,688.0,688.0,1216.0,1216.0,84.0,84.5,60.0,272.0,271.5
97.3,97.3,98.5,98.5,688.0,688.0,1215.0,1215.0,84.0,84.5,60.0,272.0,271.5
97.3,97.3,98.5,98.5,688.0,688.0,1215.0,1215.0,84.0,84.5,60.0,272.0,271.5
97.2,97.2,98.5,98.5,688.0,688.0,1214.0,1214.0,84.0,84.5,60.0,272.0,271.5
97.2,97.2,98.5,98.5,688.0,688.0,1214.0,1214.0,84.0,84.5,60.0,272.0,271.5
97.2,97.2,98.5,98.5,688.0,688.0,1214.0,1214.0,84.0,84.5,60.0,271.0,271.5
97.2,97.2,98.5,98.5,688.0,688.0,1214.0,1214.0,84.0,84.5,60.0,271.0,271.5
97.2,97.2,98.6,98.6,688.0,688.0,1213.0,1213.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,688.0,688.0,1213.0,1213.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,688.0,688.0,1213.0,1213.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,688.0,688.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,688.0,688.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,688.0,688.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,688.0,688.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,688.0,688.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,688.0,688.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,688.0,688.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.5,98.5,688.0,688.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.5,98.5,688.0,688.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.5,98.5,688.0,688.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,688.0,688.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,688.0,688.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,688.0,688.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,688.0,688.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,687.0,687.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,687.0,687.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.5,98.5,687.0,687.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.5,98.5,687.0,687.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.5,98.5,687.0,687.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,687.0,687.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.6,98.6,687.0,687.0,1212.0,1212.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.7,98.7,687.0,687.0,1211.0,1211.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.7,98.7,687.0,687.0,1211.0,1211.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.8,98.8,687.0,687.0,1210.0,1210.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.8,98.8,687.0,687.0,1210.0,1210.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.9,98.9,687.0,687.0,1209.0,1209.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.9,98.9,687.0,687.0,1209.0,1209.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.8,98.8,687.0,687.0,1209.0,1209.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.7,98.7,687.0,687.0,1209.0,1209.0,84.0,84.4,60.0,271.0,271.5
97.2,97.2,98.7,98.7,687.0,687.0,1210.0,1210.0,84.0,84.4,61.0,271.0,271.5
97.2,97.2,98.6,98.6,687.0,687.0,1210.0,1210.0,84.0,84.4,61.0,271.0,271.5
97.2,97.2,98.5,98.5,687.0,687.0,1211.0,1211.0,84.0,84.4,61.0,271.0,271.5
97.2,97.2,98.4,98.4,687.0,687.0,1212.0,1212.0,84.0,84.4,61.0,271.0,271.5
97.2,97.2,98.3,98.3,687.0,687.0,1213.0,1213.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.3,98.3,687.0,687.0,1213.0,1213.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.3,98.3,687.0,687.0,1214.0,1214.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.3,98.3,687.0,687.0,1214.0,1214.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.3,98.3,687.0,687.0,1214.0,1214.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.3,98.3,687.0,687.0,1214.0,1214.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.4,98.4,687.0,687.0,1214.0,1214.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.5,98.5,687.0,687.0,1214.0,1214.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.5,98.5,687.0,687.0,1213.0,1213.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.6,98.6,687.0,687.0,1212.0,1212.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.7,98.7,687.0,687.0,1212.0,1212.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.7,98.7,687.0,687.0,1212.0,1212.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.8,98.8,687.0,687.0,1211.0,1211.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.8,98.8,687.0,687.0,1211.0,1211.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.8,98.8,687.0,687.0,1210.0,1210.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.8,98.8,687.0,687.0,1210.0,1210.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.8,98.8,687.0,687.0,1210.0,1210.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.7,98.7,687.0,687.0,1210.0,1210.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.7,98.7,687.0,687.0,1210.0,1210.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.6,98.6,687.0,687.0,1211.0,1211.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.6,98.6,687.0,687.0,1211.0,1211.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.5,98.5,687.0,687.0,1211.0,1211.0,84.0,84.4,61.0,272.0,271.5
97.2,97.2,98.5,98.5,687.0,687.0,1212.0,1212.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.5,98.5,687.0,687.0,1212.0,1212.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.5,98.5,687.0,687.0,1212.0,1212.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.5,98.5,687.0,687.0,1213.0,1213.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.4,98.4,687.0,687.0,1213.0,1213.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.4,98.4,687.0,687.0,1213.0,1213.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.4,98.4,687.0,687.0,1213.0,1213.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.4,98.4,687.0,687.0,1213.0,1213.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.4,98.4,687.0,687.0,1213.0,1213.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.5,98.5,687.0,687.0,1213.0,1213.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.5,98.5,687.0,687.0,1213.0,1213.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.6,98.6,687.0,687.0,1213.0,1213.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.6,98.6,687.0,687.0,1213.0,1213.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.6,98.6,687.0,687.0,1212.0,1212.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.7,98.7,687.0,687.0,1212.0,1212.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.7,98.7,687.0,687.0,1211.0,1211.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.7,98.7,687.0,687.0,1211.0,1211.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.7,98.7,687.0,687.0,1211.0,1211.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.7,98.7,687.0,687.0,1211.0,1211.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.7,98.7,687.0,687.0,1211.0,1211.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.6,98.6,687.0,687.0,1211.0,1211.0,84.0,84.4,61.0,272.0,271.6
97.2,97.2,98.6,98.6,687.0,687.0,1211.0,1211.0,84.0,84.4,61.0,272.0,271.6
97.1,97.1,98.6,98.6,687.0,687.0,1210.0,1210.0,84.0,84.4,61.0,272.0,271.5
97.1,97.1,98.6,98.6,687.0,687.0,1209.0,1209.0,84.0,84.4,61.0,271.0,271.5
97.1,97.1,98.6,98.6,687.0,687.0,1208.0,1208.0,84.0,84.4,61.0,271.0,271.4
97.0,97.0,98.5,98.5,686.0,686.0,1206.0,1206.0,84.0,84.4,61.0,271.0,271.3
97.0,97.0,98.5,98.5,686.0,686.0,1205.0,1205.0,84.0,84.4,61.0,271.0,271.3
96.9,96.9,98.5,98.5,686.0,686.0,1204.0,1204.0,84.0,84.4,61.0,271.0,271.2
96.9,96.9,98.6,98.6,685.0,685.0,1201.0,1201.0,84.0,84.4,61.0,271.0,
96.8,96.8,98.6,98.6,685.0,685.0,1200.0,1200.0,84.0,84.4,61.0,271.0,271.0
96.7,96.7,98.6,98.6,684.0,684.0,1196.0,1196.0,84.0,84.4,61.0,271.0,210.8
96.6,96.6,98.6,98.6,684.0,684.0,1194.0,1194.0,84.0,84.4,61.0,271.0,210.7
96.6,96.6,98.7,98.7,683.0,683.0,1192.0,1192.0,84.0,84.4,61.0,271.0,210.6
96.4,96.4,98.7,98.7,682.0,682.0,1186.0,1186.0,84.0,84.4,61.0,270.0,210.3
96.3,96.3,98.7,98.7,682.0,682.0,1183.0,1183.0,84.0,84.3,61.0,270.0,210.2
96.2,96.2,98.7,98.7,681.0,681.0,1178.0,1178.0,84.0,84.3,61.0,270.0,269.9
96.1,96.1,98.7,98.7,680.0,680.0,1175.0,1175.0,84.0,84.3,61.0,270.0,269.7
95.9,95.9,98.6,98.6,679.0,679.0,1169.0,1169.0,84.0,84.3,61.0,269.0,269.4
95.8,95.8,98.5,98.5,679.0,679.0,1166.0,1166.0,84.0,84.3,61.0,269.0,269.0
95.8,95.8,98.4,98.4,678.0,678.0,1163.0,1163.0,84.0,84.3,61.0,269.0,268.8
95.6,95.6,98.1,98.1,677.0,677.0,1157.0,1157.0,84.0,84.3,61.0,268.0,268.2
95.5,95.5,98.0,98.0,677.0,677.0,1154.0,1154.0,84.0,84.3,61.0,268.0,267.8
95.3,95.3,97.8,97.8,675.0,675.0,1147.0,1147.0,84.0,84.2,61.0,267.0,267.2
95.3,95.3,97.8,97.8,675.0,675.0,1143.0,1143.0,84.0,84.2,61.0,267.0,266.8
95.1,95.1,97.7,97.7,674.0,674.0,1135.0,1135.0,84.0,84.2,61.0,266.0,266.2
95.0,95.0,97.6,97.6,673.0,673.0,1131.0,1131.0,84.0,84.2,61.0,266.0,265.9
94.9,94.9,97.6,97.6,673.0,673.0,1127.0,1127.0,84.0,84.2,61.0,266.0,265.6
94.8,94.8,97.5,97.5,672.0,672.0,1118.0,1118.0,84.0,84.0,61.0,265.0,265.0
94.7,94.7,97.4,97.4,671.0,671.0,1113.0,1113.0,84.0,84.0,61.0,265.0,264.7
94.6,94.6,97.2,97.2,670.0,670.0,1103.0,1103.0,84.0,84.0,61.0,264.0,264.0
94.5,94.5,97.2,97.2,670.0,670.0,1099.0,1099.0,-84.0,84.0,61.0,264.0,263.9
94.4,94.4,97.1,97.1,669.0,669.0,1090.0,1090.0,84.0,84.0,61.0,263.0,263.5
94.4,94.4,97.1,97.1,669.0,669.0,1086.0,1086.0,84.0,84.0,61.0,263.0,263.2
94.3,94.3,97.0,97.0,668.0,668.0,1078.0,1078.0,84.0,84.0,61.0,263.0,262.9
94.2,94.2,97.0,97.0,668.0,668.0,1074.0,1074.0,84.0,84.0,61.0,263.0,262.0
94.2,94.2,96.9,96.9,668.0,668.0,1071.0,1071.0,84.0,84.0,61.0,263.0,262.5
94.1,94.1,96.7,96.7,667.0,667.0,1065.0,1065.0,84.0,84.0,61.0,262.0,262.2
94.1,94.1,96.6,96.6,667.0,667.0,1062.0,1062.0,84.0,84.0,61.0,262.0,262.0
94.0,94.0,96.3,96.3,667.0,667.0,1058.0,1058.0,84.0,83.9,61.0,262.0,261.8
94.0,94.0,96.1,96.1,667.0,667.0,1056.0,1056.0,84.0,83.9,61.0,262.0,261.7
93.9,93.9,95.9,95.9,666.0,666.0,1052.0,1052.0,84.0,83.9,61.0,261.0,261.4
93.9,93.9,95.9,95.9,666.0,666.0,1049.0,1049.0,84.0,83.9,61.0,261.0,261.3
93.8,93.8,95.8,95.8,665.0,665.0,1044.0,1044.0,84.0,83.9,61.0,261.0,261.0
93.8,93.8,95.8,95.8,665.0,665.0,1041.0,1041.0,84.0,83.9,61.0,261.0,260.8
93.7,93.7,95.6,95.6,665.0,665.0,1035.0,1035.0,84.0,83.8,61.0,261.0,260.5
93.6,93.6,95.6,95.6,664.0,664.0,1032.0,1032.0,84.0,83.8,61.0,260.0,260.3
93.6,93.6,95.4,95.4,664.0,664.0,1026.0,1026.0,84.0,83.8,61.0,260.0,260.0
93.5,93.5,95.3,95.3,663.0,663.0,1023.0,1023.0,84.0,83.8,61.0,260.0,259.9
93.5,93.5,95.2,95.2,663.0,663.0,1020.0,1020.0,84.0,83.8,61.0,260.0,259.0
93.4,93.4,94.8,94.8,663.0,663.0,1014.0,1014.0,84.0,83.8,61.0,259.0,259.4
93.3,93.3,94.6,94.6,662.0,662.0,1011.0,1011.0,84.0,83.8,61.0,259.0,259.2
93.3,93.3,94.1,94.1,662.0,662.0,1007.0,1007.0,84.0,83.7,61.0,259.0,258.9
93.2,93.2,93.9,93.9,661.0,661.0,1005.0,1005.0,84.0,83.7,61.0,259.0,258.7
93.1,93.1,93.4,93.4,661.0,661.0,1001.0,1001.0,84.0,83.7,61.0,258.0,258.3
93.1,93.1,93.2,93.2,661.0,661.0,998.0,998.0,84.0,83.7,61.0,258.0,258.2
93.0,93.0,93.0,93.0,660.0,660.0,996.0,996.0,84.0,83.7,61.0,258.0,258.0
92.9,92.9,92.6,92.6,660.0,660.0,992.0,992.0,84.0,83.7,61.0,258.0,257.6
92.9,92.9,92.3,92.3,659.0,659.0,990.0,990.0,84.0,83.7,61.0,257.0,251.5
92.8,92.8,91.9,91.9,659.0,659.0,986.0,986.0,84.0,83.6,61.0,257.0,257.0
92.8,92.8,91.7,91.7,658.0,658.0,983.0,983.0,84.0,83.6,61.0,257.0,256.9
92.7,92.7,91.4,91.4,658.0,658.0,978.0,978.0,84.0,83.6,61.0,257.0,256.5
92.6,92.6,91.3,91.3,658.0,658.0,976.0,976.0,84.0,83.6,61.0,256.0,256.3
92.5,92.5,91.0,91.0,657.0,657.0,970.0,970.0,84.0,83.6,61.0,256.0,256.0
92.5,92.5,90.9,90.9,657.0,657.0,967.0,967.0,84.0,83.6,61.0,256.0,255.8
92.3,92.3,90.7,90.7,656.0,656.0,961.0,961.0,84.0,83.6,61.0,255.0,255.4
92.3,92.3,90.6,90.6,655.0,655.0,957.0,957.0,84.0,83.5,61.0,255.0,255.2
92.2,92.2,90.5,90.5,655.0,655.0,950.0,950.0,84.0,83.5,61.0,255.0,254.7
92.1,92.1,90.3,90.3,654.0,654.0,943.0,943.0,84.0,83.5,61.0,254.0,254.3
92.0,92.0,90.2,90.2,654.0,654.0,940.0,940.0,83.0,83.5,61.0,254.0,254.0
92.0,92.0,90.0,90.0,653.0,653.0,933.0,933.0,83.0,83.5,61.0,254.0,253.8
91.9,91.9,90.0,90.0,653.0,653.0,930.0,930.0,83.0,83.5,61.0,254.0,253.6
91.8,91.8,89.9,89.9,652.0,652.0,924.0,924.0,83.0,83.4,61.0,253.0,253.3
91.8,91.8,89.9,89.9,652.0,652.0,921.0,921.0,83.0,83.4,61.0,253.0,253.0
91.7,91.7,89.9,89.9,652.0,652.0,916.0,916.0,83.0,83.4,61.0,253.0,252.8
91.7,91.7,89.9,89.9,651.0,651.0,914.0,914.0,83.0,83.4,61.0,253.0,252.0
91.6,91.6,89.8,89.8,651.0,651.0,909.0,909.0,83.0,83.4,61.0,252.0,252.4
91.6,91.6,89.8,89.8,651.0,651.0,906.0,906.0,83.0,83.4,61.0,252.0,252.2
91.5,91.5,89.8,89.8,650.0,650.0,902.0,902.0,83.0,83.3,61.0,252.0,251.9
91.4,91.4,89.8,89.8,650.0,650.0,899.0,899.0,83.0,83.3,61.0,252.0,251.0
91.3,91.3,89.9,89.9,649.0,649.0,894.0,894.0,83.0,83.3,61.0,251.0,251.4
91.3,91.3,89.9,89.9,649.0,649.0,891.0,891.0,83.0,83.3,61.0,251.0,251.3
91.2,91.2,89.9,89.9,648.0,648.0,886.0,886.0,83.0,83.3,61.0,251.0,250.9
91.2,91.2,90.0,90.0,648.0,648.0,883.0,883.0,83.0,83.3,61.0,251.0,250.0
91.1,91.1,90.0,90.0,647.0,647.0,876.0,876.0,83.0,83.3,61.0,250.0,250.3
91.0,91.0,90.1,90.1,647.0,647.0,873.0,873.0,83.0,83.2,61.0,250.0,250.0
90.9,90.9,90.1,90.1,646.0,646.0,867.0,867.0,83.0,83.2,61.0,250.0,249.7
90.8,90.8,90.1,90.1,646.0,646.0,863.0,863.0,83.0,83.2,61.0,249.0,249.5
90.7,90.7,90.1,90.1,645.0,645.0,857.0,857.0,83.0,83.2,61.0,249.0,249.0
90.7,90.7,90.0,90.0,645.0,645.0,854.0,854.0,83.0,83.2,61.0,249.0,248.8
90.6,90.6,90.0,90.0,644.0,644.0,848.0,848.0,83.0,83.2,61.0,248.0,248.4
90.5,90.5,90.0,90.0,644.0,644.0,845.0,845.0,83.0,83.2,61.0,248.0,248.2
90.4,90.4,89.9,89.9,643.0,643.0,839.0,839.0,83.0,83.0,61.0,248.0,247.8
90.4,90.4,89.9,89.9,643.0,643.0,836.0,836.0,83.0,83.0,61.0,248.0,247.6
90.3,90.3,89.8,89.8,642.0,642.0,831.0,831.0,83.0,83.0,61.0,247.0,247.3
90.3,90.3,89.8,89.8,642.0,642.0,828.0,828.0,83.0,83.0,61.0,247.0,247.1
90.2,90.2,89.8,89.8,642.0,642.0,823.0,823.0,83.0,83.0,61.0,247.0,246.8
90.1,90.1,89.8,89.8,641.0,641.0,821.0,821.0,83.0,83.0,61.0,247.0,246.6
90.1,90.1,89.8,89.8,641.0,641.0,816.0,816.0,83.0,83.0,61.0,246.0,246.3
90.0,90.0,89.8,89.8,641.0,641.0,814.0,814.0,83.0,83.0,61.0,246.0,246.2
90.0,90.0,89.8,89.8,640.0,640.0,810.0,810.0,83.0,83.0,61.0,246.0,245.9
89.9,89.9,89.9,89.9,640.0,640.0,807.0,807.0,83.0,83.0,61.0,246.0,245.8
89.9,89.9,89.9,89.9,640.0,640.0,802.0,802.0,83.0,83.0,61.0,246.0,245.5
89.8,89.8,90.0,90.0,639.0,639.0,799.0,799.0,83.0,83.0,61.0,245.0,245.4
89.8,89.8,90.0,90.0,639.0,639.0,794.0,794.0,83.0,82.9,61.0,245.0,245.1
89.7,89.7,90.1,90.1,639.0,639.0,791.0,791.0,83.0,82.9,61.0,245.0,245.0
89.7,89.7,90.1,90.1,638.0,638.0,785.0,785.0,83.0,82.9,61.0,245.0,244.7
89.6,89.6,90.1,90.1,638.0,638.0,782.0,782.0,83.0,82.9,61.0,245.0,244.6
89.6,89.6,90.2,90.2,638.0,638.0,779.0,779.0,83.0,82.9,61.0,244.0,244.5
89.5,89.5,90.2,90.2,637.0,637.0,773.0,773.0,83.0,82.9,61.0,244.0,244.2
89.5,89.5,90.2,90.2,637.0,637.0,770.0,770.0,83.0,82.9,61.0,244.0,244.1
89.5,89.5,90.2,90.2,637.0,637.0,767.0,767.0,83.0,82.9,61.0,244.0,244.0
89.4,89.4,90.1,90.1,637.0,637.0,762.0,762.0,83.0,82.8,61.0,244.0,243.7
89.4,89.4,90.1,90.1,636.0,636.0,760.0,760.0,83.0,82.8,61.0,244.0,243.6
89.4,89.4,90.0,90.0,636.0,636.0,758.0,758.0,83.0,82.8,61.0,244.0,243.5
89.3,89.3,89.9,89.9,636.0,636.0,754.0,754.0,83.0,82.8,61.0,243.0,243.3
89.3,89.3,89.9,89.9,636.0,636.0,753.0,753.0,83.0,82.8,61.0,243.0,243.3
89.3,89.3,89.9,89.9,636.0,636.0,751.0,751.0,83.0,82.8,61.0,243.0,243.2
89.2,89.2,89.8,89.8,635.0,635.0,748.0,748.0,83.0,82.8,61.0,243.0,243.0
89.2,89.2,89.8,89.8,635.0,635.0,746.0,746.0,83.0,82.8,61.0,243.0,242.9
89.2,89.2,89.8,89.8,635.0,635.0,744.0,744.0,83.0,82.7,61.0,243.0,242.8
89.2,89.2,89.8,89.8,635.0,635.0,742.0,742.0,83.0,82.7,61.0,243.0,242.7
89.1,89.1,89.8,89.8,635.0,635.0,741.0,741.0,83.0,82.7,61.0,243.0,242.6
89.1,89.1,89.8,89.8,635.0,635.0,738.0,738.0,83.0,82.7,61.0,242.0,242.5
89.1,89.1,89.8,89.8,634.0,634.0,736.0,736.0,83.0,82.7,61.0,242.0,242.4
89.0,89.0,89.8,89.8,634.0,634.0,733.0,733.0,83.0,82.7,61.0,242.0,242.2
89.0,89.0,89.9,89.9,634.0,634.0,731.0,731.0,83.0,82.7,61.0,242.0,242.1
89.0,89.0,89.9,89.9,634.0,634.0,728.0,728.0,83.0,82.7,61.0,242.0,241.9
88.9,88.9,89.8,89.8,634.0,634.0,726.0,726.0,83.0,82.7,61.0,242.0,241.8
88.9,88.9,89.8,89.8,633.0,633.0,724.0,724.0,83.0,82.7,61.0,242.0,241.7
88.9,88.9,89.8,89.8,633.0,633.0,723.0,723.0,83.0,82.7,61.0,242.0,241.6
88.8,88.8,89.8,89.8,633.0,633.0,720.0,720.0,83.0,82.6,61.0,241.0,241.4
